날짜,총거래물량,총거래물량_예측
2021-01-01,170195.75,414639.62
2021-01-02,297047.5,393983.4
2021-01-03,423899.25,364136.56
2021-01-04,550751.0,391324.94
2021-01-05,492452.0,376438.16
2021-01-06,483545.0,394802.9
2021-01-07,330461.0,377519.22
2021-01-08,268735.0,354641.62
2021-01-09,143221.0,340277.62
2021-01-10,215657.0,359123.22
2021-01-11,288093.0,387746.0
2021-01-12,198029.0,417503.0
2021-01-13,382641.0,442860.62
2021-01-14,109791.0,450412.8
2021-01-15,262245.0,471909.3
2021-01-16,528354.0,472254.94
2021-01-17,605471.5,492322.06
2021-01-18,682589.0,483703.84
2021-01-19,446990.0,498312.0
2021-01-20,443799.0,477882.66
2021-01-21,400846.0,503191.38
2021-01-22,591248.0,485686.4
2021-01-23,206885.0,509697.75
2021-01-24,464833.0,497570.34
2021-01-25,722781.0,516534.66
2021-01-26,700631.0,506574.06
2021-01-27,478251.0,515266.72
2021-01-28,774360.0,509215.5
2021-01-29,544355.0,504437.53
2021-01-30,358295.0,479620.34
2021-01-31,493736.0,461864.97
2021-02-01,629177.0,457508.1
2021-02-02,383423.0,465862.03
2021-02-03,588624.0,462778.6
2021-02-04,757432.0,454340.4
2021-02-05,805949.0,453109.16
2021-02-06,401453.0,456013.6
2021-02-07,561459.5,458955.5
2021-02-08,721466.0,460959.5
2021-02-09,629505.0,458647.1
2021-02-10,296623.0,463670.0
2021-02-11,3141.0,455820.62
2021-02-12,143195.77,456189.28
2021-02-13,283250.54,456453.47
2021-02-14,423305.31,468876.62
2021-02-15,563360.08,488349.78
2021-02-16,544892.0,501881.56
2021-02-17,478795.0,466748.66
2021-02-18,180920.84,432534.34
2021-02-19,197408.0,392085.78
2021-02-20,288573.0,406111.6
2021-02-21,635959.5,401695.8
2021-02-22,983346.0,435768.47
2021-02-23,797885.0,428193.72
2021-02-24,1020216.0,454006.16
2021-02-25,623429.0,443650.7
2021-02-26,466224.0,463731.4
2021-02-27,286988.0,452949.44
2021-02-28,468570.0,470501.34
2021-03-01,650152.0,468849.94
2021-03-02,280974.0,475091.12
2021-03-03,652717.0,469128.1
2021-03-04,679193.0,488273.06
2021-03-05,382370.0,483942.4
2021-03-06,497002.0,492136.66
2021-03-07,689280.5,494342.94
2021-03-08,881559.0,505686.25
2021-03-09,648209.0,507928.06
2021-03-10,686454.0,522821.22
2021-03-11,494528.0,530389.6
2021-03-12,413789.0,547180.0
2021-03-13,232456.0,516489.12
2021-03-14,431513.5,517906.16
2021-03-15,630571.0,541095.3
2021-03-16,513173.0,551764.44
2021-03-17,377903.0,571727.3
2021-03-18,386367.0,572542.7
2021-03-19,485716.0,580474.1
2021-03-20,271846.0,580942.5
2021-03-21,413258.0,583785.4
2021-03-22,554670.0,580043.0
2021-03-23,409987.0,570359.3
2021-03-24,304241.0,542024.6
2021-03-25,292408.0,522184.72
2021-03-26,319513.0,525782.3
2021-03-27,181406.0,537082.75
2021-03-28,207668.5,531214.75
2021-03-29,233931.0,543678.56
2021-03-30,230240.0,549331.9
2021-03-31,295994.0,562826.1
2021-04-01,353165.84,568206.4
2021-04-02,528384.96,568799.06
2021-04-03,229539.0,569737.3
2021-04-04,285200.0,575255.6
2021-04-05,340861.0,582366.75
2021-04-06,272287.0,600274.1
