날짜,산지,품종,도매지역,총거래물량
2020-04-03,경북,봄배추,대전,28.0
2020-04-03,경북,월동배추,대구,13978.5625
2020-04-03,경북,월동배추,부산,320.0
2020-04-03,경북,월동배추,서울,1740.0
2020-04-03,광주,월동배추,광주,251652.0
2020-04-03,광주,월동배추,대구,35392.0
2020-04-03,광주,월동배추,부산,1400.0
2020-04-03,대구,월동배추,대구,2317.0
2020-04-03,대구,월동배추,부산,27807.06
2020-04-03,대전,월동배추,대전,34507.52
2020-04-03,부산,월동배추,부산,1897630.18
2020-04-03,서울,봄배추,대전,455.0
2020-04-03,서울,월동배추,광주,121392.0
2020-04-03,서울,월동배추,대전,8913.0
2020-04-03,서울,월동배추,부산,2944.0
2020-04-03,울산,월동배추,부산,277.0
2020-04-03,전남,가을배추,대구,480000.0
2020-04-03,전남,고냉지배추,부산,8100.0
2020-04-03,전남,봄배추,대전,100956.0
2020-04-03,전남,월동배추,광주,42496.0
2020-04-03,전남,월동배추,대전,210460.0
2020-04-03,전남,월동배추,부산,325.0
2020-04-03,전남,월동배추,서울,918298.0
2020-04-03,전북,봄배추,광주,80.0
2020-04-03,전북,월동배추,광주,384.0
2020-04-03,제주,월동배추,부산,15.75
2020-04-03,제주,월동배추,서울,15.75
2020-04-03,충남,봄배추,대전,18960.0
2020-04-03,충남,월동배추,대전,50400.0
2020-04-03,충남,월동배추,서울,711.0
2020-04-03,충북,봄배추,대전,960.0
2020-04-03,충북,월동배추,대전,1.67
2020-04-03,충북,월동배추,서울,9.6
2020-04-04,강원,월동배추,광주,110780.0
2020-04-04,강원,월동배추,대구,101100.0
2020-04-04,강원,월동배추,서울,595.0
2020-04-04,경기,고냉지배추,부산,1088.0
2020-04-04,경기,봄배추,대전,3812.0
2020-04-04,경기,월동배추,대구,320.0
2020-04-04,경기,월동배추,서울,309.0
2020-04-04,경남,월동배추,대구,1.2800000000000002
2020-04-04,경남,월동배추,부산,360641.45
2020-04-04,경남,월동배추,서울,284.65999999999997
2020-04-04,경북,봄배추,대전,26.0
2020-04-04,경북,월동배추,대구,2084.0
2020-04-04,경북,월동배추,부산,640.0
2020-04-04,경북,월동배추,서울,3980.0
2020-04-04,광주,월동배추,광주,131372.0
2020-04-04,광주,월동배추,대구,34432.0
2020-04-04,대구,월동배추,대구,1489.0
2020-04-04,대구,월동배추,부산,27964.0
2020-04-04,대전,봄배추,대전,280.0
2020-04-04,대전,월동배추,대전,36400.0
2020-04-04,부산,월동배추,부산,1008440.0
2020-04-04,서울,봄배추,대전,170.0
2020-04-04,서울,월동배추,광주,256.0
2020-04-04,서울,월동배추,대구,4800.0
2020-04-04,서울,월동배추,대전,2736.0
2020-04-04,서울,월동배추,부산,3664.0
2020-04-04,울산,월동배추,부산,244.0
2020-04-04,전남,가을배추,대구,200000.0
2020-04-04,전남,고냉지배추,부산,4706.799999999999
2020-04-04,전남,봄배추,대전,45976.0
2020-04-04,전남,월동배추,광주,128260.0
2020-04-04,전남,월동배추,대전,148200.0
2020-04-04,전남,월동배추,서울,241516.0
2020-04-04,전북,월동배추,광주,6272.0
2020-04-04,제주,월동배추,부산,15.75
2020-04-04,충남,봄배추,대전,43420.0
2020-04-04,충남,월동배추,대전,5.760000000000001
2020-04-04,충남,월동배추,서울,304.0
2020-04-04,충북,봄배추,대전,960.0
2020-04-04,충북,월동배추,대전,4.45
2020-04-06,강원,월동배추,광주,209000.0
2020-04-06,강원,월동배추,서울,286887.0
2020-04-06,경기,고냉지배추,부산,1856.0
2020-04-06,경기,봄배추,대전,4496.0
2020-04-06,경기,월동배추,대구,320.0
2020-04-06,경기,월동배추,서울,13865.5
2020-04-06,경남,가을배추,대구,90000.0
2020-04-06,경남,월동배추,대구,441.64
2020-04-06,경남,월동배추,부산,692015.0
2020-04-06,경남,월동배추,서울,449.0
2020-04-06,경북,가을배추,대구,100000.0
2020-04-06,경북,봄배추,대전,25.0
2020-04-06,경북,월동배추,대구,8266.0
2020-04-06,경북,월동배추,부산,700.0
2020-04-06,경북,월동배추,서울,4764.0
2020-04-06,광주,월동배추,광주,170460.0
2020-04-06,광주,월동배추,대구,20736.0
2020-04-06,광주,월동배추,부산,1280.0
2020-04-06,대구,가을배추,대구,130000.0
2020-04-06,대구,월동배추,대구,1661.25
2020-04-06,대구,월동배추,부산,28826.0
2020-04-06,대전,봄배추,대전,320.0
2020-04-06,대전,월동배추,대전,8.575
2020-04-06,부산,월동배추,부산,577102.75
2020-04-06,서울,봄배추,대전,645.0
2020-04-06,서울,월동배추,광주,143616.0
2020-04-06,서울,월동배추,대구,2944.0
2020-04-06,서울,월동배추,대전,3980.0
2020-04-06,서울,월동배추,부산,1920.0
2020-04-06,서울,월동배추,서울,512.0
2020-04-06,울산,월동배추,부산,284.0
2020-04-06,전남,고냉지배추,부산,3110.4
2020-04-06,전남,봄배추,대전,147408.0
2020-04-06,전남,월동배추,광주,275864.0
2020-04-06,전남,월동배추,대전,190600.0
2020-04-06,전남,월동배추,부산,14000.0
2020-04-06,전남,월동배추,서울,686680.87
2020-04-06,전북,월동배추,광주,8424.0
2020-04-06,전북,월동배추,서울,7808.0
2020-04-06,제주,월동배추,부산,15.75
2020-04-06,충남,봄배추,대전,1560.0
2020-04-06,충남,월동배추,대전,6.4
2020-04-06,충남,월동배추,서울,790.0
2020-04-06,충북,봄배추,대전,1120.0
2020-04-06,충북,월동배추,대전,13.6234
2020-04-07,강원,월동배추,광주,114548.0
2020-04-07,강원,월동배추,서울,146092.0
2020-04-07,경기,고냉지배추,부산,448.0
2020-04-07,경기,봄배추,대전,5424.0
2020-04-07,경기,월동배추,대구,320.0
2020-04-07,경기,월동배추,서울,13714.75
2020-04-07,경남,월동배추,대구,1.3600000000000003
2020-04-07,경남,월동배추,부산,249178.04
2020-04-07,경남,월동배추,서울,489.0
2020-04-07,경북,봄배추,대전,18.0
2020-04-07,경북,월동배추,대구,2065.78
2020-04-07,경북,월동배추,부산,1000.0
2020-04-07,경북,월동배추,서울,4349.0
2020-04-07,광주,월동배추,광주,138418.0
2020-04-07,광주,월동배추,대구,15808.0
2020-04-07,광주,월동배추,부산,704.0
2020-04-07,광주,월동배추,서울,24.0
2020-04-07,대구,월동배추,대구,1883.0
2020-04-07,대구,월동배추,부산,31530.0
2020-04-07,대전,봄배추,대전,960.0
2020-04-07,대전,월동배추,대전,8.563500000000001
2020-04-07,부산,월동배추,부산,1354337.43
2020-04-07,서울,봄배추,대전,1365.0
2020-04-07,서울,월동배추,광주,512.0
2020-04-07,서울,월동배추,대구,8064.0
2020-04-07,서울,월동배추,대전,2965.0
2020-04-07,서울,월동배추,부산,2304.03
2020-04-07,울산,월동배추,부산,252.0
2020-04-07,전남,가을배추,대구,100000.0
2020-04-07,전남,봄배추,대전,100696.0
2020-04-07,전남,월동배추,광주,175808.0
2020-04-07,전남,월동배추,대구,94400.0
2020-04-07,전남,월동배추,대전,235500.0
2020-04-07,전남,월동배추,부산,9866.0
2020-04-07,전남,월동배추,서울,1008656.0
2020-04-07,전북,월동배추,광주,9664.0
2020-04-07,전북,월동배추,부산,24.0
2020-04-07,전북,월동배추,서울,8896.0
2020-04-07,제주,월동배추,광주,98800.0
2020-04-07,충남,봄배추,대전,81520.0
2020-04-07,충남,월동배추,대전,44808.96
2020-04-07,충남,월동배추,서울,883.0
2020-04-07,충북,봄배추,대전,1600.0
2020-04-07,충북,월동배추,광주,97800.0
2020-04-07,충북,월동배추,대전,4.9179
2020-04-08,강원,월동배추,광주,231800.0
2020-04-08,강원,월동배추,서울,144608.0
2020-04-08,경기,고냉지배추,부산,1920.0
2020-04-08,경기,봄배추,대전,5529.0
2020-04-08,경기,월동배추,대구,320.0
2020-04-08,경기,월동배추,서울,17044.8125
2020-04-08,경남,월동배추,대구,3.16
2020-04-08,경남,월동배추,대전,1.75
2020-04-08,경남,월동배추,부산,540410.67
2020-04-08,경남,월동배추,서울,413.97
2020-04-08,경북,봄배추,대전,11.0
2020-04-08,경북,월동배추,대구,5542.18
2020-04-08,경북,월동배추,서울,4442.0
2020-04-08,광주,월동배추,광주,42000.0
2020-04-08,광주,월동배추,대구,14592.0
2020-04-08,대구,월동배추,대구,1961.0
2020-04-08,대구,월동배추,부산,30508.0
2020-04-08,대전,봄배추,대전,640.0
2020-04-08,대전,월동배추,대전,31440.3025
2020-04-08,부산,월동배추,부산,437298.6
2020-04-08,서울,봄배추,대전,693.0
2020-04-08,서울,월동배추,대전,3218.0
2020-04-08,서울,월동배추,부산,2058.0
2020-04-08,울산,월동배추,부산,260.0
2020-04-08,전남,가을배추,대구,260000.0
2020-04-08,전남,고냉지배추,부산,3612.5
2020-04-08,전남,봄배추,대전,152768.0
2020-04-08,전남,월동배추,광주,267588.0
2020-04-08,전남,월동배추,대전,224560.0
2020-04-08,전남,월동배추,부산,13732.0
2020-04-08,전남,월동배추,서울,1085628.5
2020-04-08,전북,월동배추,광주,8232.0
2020-04-08,전북,월동배추,부산,16.0
2020-04-08,전북,월동배추,서울,16320.0
2020-04-08,제주,월동배추,광주,98000.0
2020-04-08,충남,봄배추,대전,159060.0
2020-04-08,충남,월동배추,대전,5.760000000000001
2020-04-08,충남,월동배추,서울,307.0
2020-04-08,충북,봄배추,대전,1120.0
2020-04-09,강원,월동배추,광주,6400.0
2020-04-09,강원,월동배추,서울,292605.0
2020-04-09,경기,고냉지배추,부산,1152.0
2020-04-09,경기,봄배추,대전,4741.0
2020-04-09,경기,월동배추,대구,320.0
2020-04-09,경기,월동배추,서울,13962.0
2020-04-09,경남,봄배추,광주,8.0
2020-04-09,경남,월동배추,대구,47.72
2020-04-09,경남,월동배추,부산,81628.75
2020-04-09,경남,월동배추,서울,278.0
2020-04-09,경북,봄배추,대전,25.0
2020-04-09,경북,월동배추,대구,3926.64
2020-04-09,경북,월동배추,부산,1000.0
2020-04-09,경북,월동배추,서울,3740.0
2020-04-09,광주,월동배추,광주,252800.0
2020-04-09,광주,월동배추,대구,23424.0
2020-04-09,광주,월동배추,부산,640.0
2020-04-09,대구,월동배추,대구,1663.5
2020-04-09,대구,월동배추,부산,30464.05
2020-04-09,대전,봄배추,대전,720.0
2020-04-09,대전,월동배추,대전,30809.36
2020-04-09,부산,고냉지배추,부산,571.21
2020-04-09,부산,월동배추,부산,2578976.0
2020-04-09,서울,봄배추,대전,888.0
2020-04-09,서울,월동배추,광주,576.0
2020-04-09,서울,월동배추,대전,13705.0
2020-04-09,서울,월동배추,부산,3712.0
2020-04-09,울산,월동배추,부산,273.0
2020-04-09,전남,가을배추,대구,190000.0
2020-04-09,전남,봄배추,대전,168356.0
2020-04-09,전남,월동배추,광주,20480.0
2020-04-09,전남,월동배추,대전,221100.0
2020-04-09,전남,월동배추,부산,5464.0
2020-04-09,전남,월동배추,서울,1182135.0
2020-04-09,전북,봄배추,광주,60.0
2020-04-09,전북,봄배추,대전,16000.0
2020-04-09,전북,월동배추,광주,38208.0
2020-04-09,전북,월동배추,서울,41600.0
2020-04-09,제주,월동배추,부산,22.68
2020-04-09,제주,월동배추,서울,15.75
2020-04-09,충남,봄배추,대전,123300.0
2020-04-09,충남,월동배추,광주,119200.0
2020-04-09,충남,월동배추,대전,57003.2
2020-04-09,충남,월동배추,서울,428.0
2020-04-09,충북,봄배추,대전,960.0
2020-04-09,충북,월동배추,광주,95200.0
2020-04-09,충북,월동배추,대전,3.03
2020-04-10,강원,월동배추,광주,114300.0
2020-04-10,강원,월동배추,서울,379.0
2020-04-10,경기,고냉지배추,부산,2240.0
2020-04-10,경기,봄배추,대전,5452.0
2020-04-10,경기,월동배추,대구,330.0
2020-04-10,경기,월동배추,서울,1388.3125
2020-04-10,경남,월동배추,대구,91.01
2020-04-10,경남,월동배추,부산,440768.3
2020-04-10,경남,월동배추,서울,192.0
2020-04-10,경북,고냉지배추,부산,6152.0
2020-04-10,경북,봄배추,대전,23.0
2020-04-10,경북,월동배추,대구,9893.59
2020-04-10,경북,월동배추,부산,3303.0
2020-04-10,경북,월동배추,서울,4394.0
2020-04-10,광주,월동배추,광주,77521.0
2020-04-10,광주,월동배추,대구,19584.0
2020-04-10,광주,월동배추,부산,640.0
2020-04-10,광주,월동배추,서울,18.0
2020-04-10,대구,월동배추,대구,2445.45
2020-04-10,대구,월동배추,부산,30952.0
2020-04-10,대전,봄배추,대전,640.0
2020-04-10,대전,월동배추,대전,28210.4775
2020-04-10,부산,고냉지배추,부산,3.98
2020-04-10,부산,월동배추,부산,2335921.9
2020-04-10,서울,봄배추,대전,612.0
2020-04-10,서울,월동배추,광주,960.0
2020-04-10,서울,월동배추,대전,4760.0
2020-04-10,서울,월동배추,부산,4224.0
2020-04-10,울산,월동배추,부산,257.0
2020-04-10,전남,가을배추,대구,240000.0
2020-04-10,전남,고냉지배추,부산,3200.0
2020-04-10,전남,봄배추,대전,142660.0
2020-04-10,전남,월동배추,광주,329292.0
2020-04-10,전남,월동배추,대구,9920.0
2020-04-10,전남,월동배추,대전,203900.0
2020-04-10,전남,월동배추,부산,17248.0
2020-04-10,전남,월동배추,서울,824516.5
2020-04-10,전북,봄배추,광주,76.0
2020-04-10,전북,월동배추,광주,27392.0
2020-04-10,제주,월동배추,광주,97100.0
2020-04-10,충남,봄배추,대전,226800.0
2020-04-10,충남,월동배추,광주,100400.0
2020-04-10,충남,월동배추,대전,49800.0
2020-04-10,충남,월동배추,서울,244.0
2020-04-10,충북,봄배추,대전,1600.0
2020-04-10,충북,월동배추,대전,2.97
2020-04-11,강원,월동배추,광주,116824.0
2020-04-11,강원,월동배추,서울,149859.0
2020-04-11,경기,고냉지배추,부산,1920.0
2020-04-11,경기,봄배추,대전,4642.0
2020-04-11,경기,월동배추,대구,960.0
2020-04-11,경기,월동배추,서울,8191.75
2020-04-11,경남,월동배추,대구,724.4
2020-04-11,경남,월동배추,부산,66715.29
2020-04-11,경남,월동배추,서울,306.0
2020-04-11,경북,봄배추,대전,30.0
2020-04-11,경북,월동배추,대구,2900.8
2020-04-11,경북,월동배추,부산,2000.0
2020-04-11,경북,월동배추,서울,4390.0
2020-04-11,광주,월동배추,광주,50368.0
2020-04-11,광주,월동배추,대구,21440.0
2020-04-11,광주,월동배추,부산,3000.0
2020-04-11,광주,월동배추,서울,31.0
2020-04-11,대구,월동배추,대구,2483.0
2020-04-11,대구,월동배추,부산,23856.0
2020-04-11,대전,봄배추,대전,296.0
2020-04-11,대전,월동배추,대전,49414.1075
2020-04-11,부산,월동배추,부산,2145456.0
2020-04-11,서울,봄배추,대전,488.0
2020-04-11,서울,월동배추,광주,768.0
2020-04-11,서울,월동배추,대전,5535.0
2020-04-11,서울,월동배추,부산,3152.0
2020-04-11,울산,월동배추,부산,266.0
2020-04-11,전남,가을배추,대구,100000.0
2020-04-11,전남,고냉지배추,부산,5760.0
2020-04-11,전남,봄배추,대전,120932.0
2020-04-11,전남,월동배추,광주,133884.0
2020-04-11,전남,월동배추,대구,2624.0
2020-04-11,전남,월동배추,대전,204100.0
2020-04-11,전남,월동배추,부산,1482.0
2020-04-11,전남,월동배추,서울,35776.0
2020-04-11,전북,봄배추,대전,85600.0
2020-04-11,제주,월동배추,광주,98900.0
2020-04-11,제주,월동배추,부산,15.75
2020-04-11,충남,봄배추,대전,122960.0
2020-04-11,충남,월동배추,대전,4.0
2020-04-11,충남,월동배추,서울,122.0
2020-04-11,충북,월동배추,대전,3.16
2020-04-13,강원,월동배추,광주,118900.0
2020-04-13,강원,월동배추,서울,144282.0
2020-04-13,경기,고냉지배추,부산,2368.0
2020-04-13,경기,봄배추,대전,9666.5
2020-04-13,경기,월동배추,대구,320.0
2020-04-13,경기,월동배추,서울,11204.0
2020-04-13,경남,월동배추,광주,128.0
2020-04-13,경남,월동배추,대구,824.76
2020-04-13,경남,월동배추,부산,286108.25
2020-04-13,경남,월동배추,서울,387.0
2020-04-13,경북,가을배추,대구,110000.0
2020-04-13,경북,봄배추,대전,3.0
2020-04-13,경북,월동배추,대구,9238.72
2020-04-13,경북,월동배추,부산,2000.0
2020-04-13,경북,월동배추,서울,7894.0
2020-04-13,광주,월동배추,광주,174564.0
2020-04-13,광주,월동배추,대구,25728.0
2020-04-13,대구,가을배추,대구,90000.0
2020-04-13,대구,월동배추,대구,1877.99
2020-04-13,대구,월동배추,부산,24368.0
2020-04-13,대전,월동배추,대전,2319.0925
2020-04-13,부산,고냉지배추,부산,693.41
2020-04-13,부산,월동배추,부산,572714.24
2020-04-13,서울,봄배추,대전,160.0
2020-04-13,서울,월동배추,광주,320.0
2020-04-13,서울,월동배추,대전,7114.0
2020-04-13,서울,월동배추,부산,2752.0
2020-04-13,울산,월동배추,부산,336.0
2020-04-13,전남,고냉지배추,부산,5184.0
2020-04-13,전남,봄배추,대전,143488.0
2020-04-13,전남,월동배추,광주,366424.0
2020-04-13,전남,월동배추,대구,110100.0
2020-04-13,전남,월동배추,대전,173600.0
2020-04-13,전남,월동배추,부산,70096.0
2020-04-13,전남,월동배추,서울,1151462.0
2020-04-13,전북,봄배추,대전,126800.0
2020-04-13,전북,월동배추,광주,9088.0
2020-04-13,전북,월동배추,부산,15.0
2020-04-13,전북,월동배추,서울,280.0
2020-04-13,충남,봄배추,대전,174640.0
2020-04-13,충남,월동배추,서울,661.0
2020-04-13,충북,월동배추,대전,0.48
2020-04-13,충북,월동배추,서울,14.4
2020-04-14,강원,월동배추,광주,197100.0
2020-04-14,강원,월동배추,서울,144536.0
2020-04-14,경기,고냉지배추,부산,3264.0
2020-04-14,경기,봄배추,대전,8062.0
2020-04-14,경기,월동배추,대구,320.0
2020-04-14,경기,월동배추,서울,6118.5
2020-04-14,경남,월동배추,대구,1191.88
2020-04-14,경남,월동배추,부산,564452.55
2020-04-14,경남,월동배추,서울,269.8
2020-04-14,경북,봄배추,대전,16.0
2020-04-14,경북,월동배추,대구,3421.86
2020-04-14,경북,월동배추,부산,2180.0
2020-04-14,경북,월동배추,서울,1732.0
2020-04-14,광주,월동배추,광주,51088.0
2020-04-14,광주,월동배추,대구,29824.0
2020-04-14,광주,월동배추,부산,2836.0
2020-04-14,광주,월동배추,서울,10.0
2020-04-14,대구,월동배추,대구,1227.55
2020-04-14,대구,월동배추,부산,27108.0
2020-04-14,대전,봄배추,대전,120.0
2020-04-14,대전,월동배추,대전,76711.4975
2020-04-14,부산,고냉지배추,부산,204.0
2020-04-14,부산,월동배추,부산,1095596.1
2020-04-14,서울,월동배추,광주,256.0
2020-04-14,서울,월동배추,대전,8182.0
2020-04-14,서울,월동배추,부산,5392.0
2020-04-14,울산,월동배추,부산,229.0
2020-04-14,전남,가을배추,대구,290000.0
2020-04-14,전남,고냉지배추,부산,16019.0
2020-04-14,전남,봄배추,대전,125420.0
2020-04-14,전남,월동배추,광주,350080.0
2020-04-14,전남,월동배추,대전,171500.0
2020-04-14,전남,월동배추,부산,13996.0
2020-04-14,전남,월동배추,서울,778400.0
2020-04-14,전북,봄배추,대전,176500.0
2020-04-14,전북,월동배추,광주,24320.0
2020-04-14,전북,월동배추,부산,21.0
2020-04-14,제주,월동배추,광주,100000.0
2020-04-14,충남,봄배추,대전,201124.0
2020-04-14,충남,월동배추,대전,2176.0
2020-04-14,충북,월동배추,대전,1.0
2020-04-14,충북,월동배추,서울,24.0
2020-04-15,강원,월동배추,광주,198100.0
2020-04-15,강원,월동배추,대구,100700.0
2020-04-15,강원,월동배추,서울,588.0
2020-04-15,경기,고냉지배추,부산,3072.0
2020-04-15,경기,봄배추,대전,4059.5
2020-04-15,경기,월동배추,대구,960.0
2020-04-15,경기,월동배추,서울,12301.25
2020-04-15,경남,월동배추,부산,470926.5
2020-04-15,경남,월동배추,서울,171.0
2020-04-15,경북,봄배추,대전,11.0
2020-04-15,경북,월동배추,대구,3273.6
2020-04-15,경북,월동배추,서울,4392.0
2020-04-15,광주,월동배추,광주,29504.0
2020-04-15,광주,월동배추,대구,30528.0
2020-04-15,광주,월동배추,부산,11000.0
2020-04-15,광주,월동배추,서울,25.0
2020-04-15,대구,월동배추,대구,1297.0
2020-04-15,대구,월동배추,부산,26045.8
2020-04-15,대전,봄배추,대전,240.0
2020-04-15,대전,월동배추,대전,43113.2525
2020-04-15,부산,월동배추,부산,2649792.07
2020-04-15,서울,봄배추,대전,5.0
2020-04-15,서울,월동배추,광주,256.0
2020-04-15,서울,월동배추,대구,7488.0
2020-04-15,서울,월동배추,대전,7564.0
2020-04-15,서울,월동배추,부산,960.0
2020-04-15,울산,월동배추,부산,290.0
2020-04-15,전남,가을배추,대구,200000.0
2020-04-15,전남,고냉지배추,부산,12080.0
2020-04-15,전남,봄배추,대전,120220.0
2020-04-15,전남,월동배추,광주,83016.0
2020-04-15,전남,월동배추,대전,89360.0
2020-04-15,전남,월동배추,부산,99583.0
2020-04-15,전남,월동배추,서울,947680.0
2020-04-15,전북,봄배추,대전,172600.0
2020-04-15,전북,월동배추,광주,18560.0
2020-04-15,제주,월동배추,부산,22.68
2020-04-15,충남,봄배추,대전,196564.0
2020-04-15,충남,월동배추,대전,26500.0
2020-04-15,충남,월동배추,서울,469.0
2020-04-15,충북,월동배추,광주,92800.0
2020-04-16,강원,봄배추,대전,1280.0
2020-04-16,강원,월동배추,광주,109700.0
2020-04-16,강원,월동배추,부산,60000.0
2020-04-16,강원,월동배추,서울,144526.0
2020-04-16,경기,고냉지배추,부산,2432.0
2020-04-16,경기,봄배추,대전,4983.0
2020-04-16,경기,월동배추,광주,3200.0
2020-04-16,경기,월동배추,대구,320.0
2020-04-16,경기,월동배추,서울,12609.5625
2020-04-16,경남,월동배추,대구,510.56
2020-04-16,경남,월동배추,부산,55551.25
2020-04-16,경남,월동배추,서울,263.33
2020-04-16,경북,가을배추,대구,100000.0
2020-04-16,경북,봄배추,대전,15.0
2020-04-16,경북,월동배추,대구,7666.18
2020-04-16,경북,월동배추,부산,2908.0
2020-04-16,경북,월동배추,서울,3662.0
2020-04-16,광주,월동배추,광주,172544.0
2020-04-16,광주,월동배추,대구,26880.0
2020-04-16,대구,월동배추,대구,1353.35
2020-04-16,대구,월동배추,부산,22477.76
2020-04-16,대전,봄배추,대전,120.0
2020-04-16,대전,월동배추,대전,133355.2225
2020-04-16,부산,고냉지배추,부산,743.5
2020-04-16,부산,월동배추,부산,1111859.0
2020-04-16,서울,봄배추,대전,320.0
2020-04-16,서울,월동배추,광주,128.0
2020-04-16,서울,월동배추,대전,7248.0
2020-04-16,서울,월동배추,부산,1920.0
2020-04-16,울산,월동배추,부산,265.0
2020-04-16,인천,월동배추,서울,416.0
2020-04-16,전남,고냉지배추,부산,8467.2
2020-04-16,전남,봄배추,대전,159404.0
2020-04-16,전남,월동배추,광주,243000.0
2020-04-16,전남,월동배추,대전,74100.0
2020-04-16,전남,월동배추,부산,4144.0
2020-04-16,전남,월동배추,서울,820560.0
2020-04-16,전북,봄배추,대전,211900.0
2020-04-16,전북,월동배추,광주,9408.0
2020-04-16,제주,월동배추,광주,97800.0
2020-04-16,충남,봄배추,대전,125604.0
2020-04-16,충남,월동배추,서울,592.0
2020-04-16,충북,월동배추,대전,3.456
2020-04-16,충북,월동배추,서울,19.2
2020-04-17,강원,월동배추,광주,111000.0
2020-04-17,강원,월동배추,부산,60000.0
2020-04-17,강원,월동배추,서울,144000.0
2020-04-17,경기,고냉지배추,부산,1344.0
2020-04-17,경기,봄배추,대전,4501.0
2020-04-17,경기,월동배추,광주,3200.0
2020-04-17,경기,월동배추,대구,320.0
2020-04-17,경기,월동배추,서울,336.0
2020-04-17,경남,월동배추,부산,168032.0
2020-04-17,경남,월동배추,서울,280.0
2020-04-17,경북,봄배추,대전,16.0
2020-04-17,경북,월동배추,대구,3418.0
2020-04-17,경북,월동배추,부산,332.0
2020-04-17,경북,월동배추,서울,1823.0
2020-04-17,광주,월동배추,광주,4096.0
2020-04-17,광주,월동배추,대구,21568.0
2020-04-17,광주,월동배추,부산,848.0
2020-04-17,대구,월동배추,대구,899.0
2020-04-17,대구,월동배추,부산,29068.0
2020-04-17,대전,봄배추,대전,320.0
2020-04-17,부산,고냉지배추,부산,37.0
2020-04-17,부산,월동배추,부산,2409800.0
2020-04-17,서울,봄배추,대전,39.5
2020-04-17,서울,월동배추,부산,512.0
2020-04-17,전남,고냉지배추,부산,10830.0
2020-04-17,전남,봄배추,대전,100152.0
2020-04-17,전남,월동배추,광주,197920.0
2020-04-17,전남,월동배추,대구,119100.0
2020-04-17,전남,월동배추,대전,76100.0
2020-04-17,전남,월동배추,부산,6400.0
2020-04-17,전남,월동배추,서울,748200.0
2020-04-17,전북,봄배추,대전,87100.0
2020-04-17,전북,월동배추,광주,14976.0
2020-04-17,충남,봄배추,대전,95880.0
2020-04-18,강원,월동배추,광주,122400.0
2020-04-18,강원,월동배추,부산,55000.0
2020-04-18,강원,월동배추,서울,289501.0
2020-04-18,경기,고냉지배추,부산,1344.0
2020-04-18,경기,봄배추,대전,4497.25
2020-04-18,경기,월동배추,대구,320.0
2020-04-18,경기,월동배추,서울,15451.3125
2020-04-18,경남,월동배추,대구,335.12
2020-04-18,경남,월동배추,부산,501567.0
2020-04-18,경남,월동배추,서울,416.5
2020-04-18,경북,봄배추,대전,2.0
2020-04-18,경북,월동배추,대구,7926.47
2020-04-18,경북,월동배추,부산,624.0
2020-04-18,경북,월동배추,서울,1800.0
2020-04-18,광주,월동배추,광주,315672.0
2020-04-18,광주,월동배추,대구,8256.0
2020-04-18,광주,월동배추,부산,1612.0
2020-04-18,대구,월동배추,대구,1361.67
2020-04-18,대구,월동배추,부산,26168.0
2020-04-18,대전,봄배추,대전,900.0
2020-04-18,대전,월동배추,대전,40201.3858
2020-04-18,부산,고냉지배추,부산,14.49
2020-04-18,부산,월동배추,부산,8780.0
2020-04-18,서울,월동배추,광주,128.0
2020-04-18,서울,월동배추,대전,10206.0
2020-04-18,서울,월동배추,부산,2768.0
2020-04-18,울산,월동배추,부산,221.0
2020-04-18,인천,월동배추,서울,416.0
2020-04-18,전남,고냉지배추,부산,4864.0
2020-04-18,전남,봄배추,대전,103572.0
2020-04-18,전남,월동배추,광주,246463.0
2020-04-18,전남,월동배추,대구,12480.0
2020-04-18,전남,월동배추,대전,74900.0
2020-04-18,전남,월동배추,부산,5120.0
2020-04-18,전남,월동배추,서울,253628.0
2020-04-18,전북,봄배추,대전,112500.0
2020-04-18,전북,월동배추,광주,7872.0
2020-04-18,제주,월동배추,광주,98400.0
2020-04-18,충남,봄배추,대전,52748.0
2020-04-18,충남,월동배추,서울,236.36
2020-04-18,충북,월동배추,대전,4.23
2020-04-18,충북,월동배추,서울,19.2
2020-04-20,강원,월동배추,광주,118500.0
2020-04-20,강원,월동배추,부산,55000.0
2020-04-20,강원,월동배추,서울,145192.0
2020-04-20,경기,고냉지배추,부산,1344.0
2020-04-20,경기,봄배추,대전,9675.0
2020-04-20,경기,월동배추,대구,320.0
2020-04-20,경기,월동배추,서울,25149.5
2020-04-20,경남,월동배추,대구,787.64
2020-04-20,경남,월동배추,부산,422142.75
2020-04-20,경남,월동배추,서울,817.16
2020-04-20,경북,봄배추,대전,13.0
2020-04-20,경북,월동배추,대구,16861.89
2020-04-20,경북,월동배추,부산,2500.0
2020-04-20,경북,월동배추,서울,4547.0
2020-04-20,광주,월동배추,광주,212672.0
2020-04-20,광주,월동배추,대구,25344.0
2020-04-20,광주,월동배추,부산,860.0
2020-04-20,광주,월동배추,서울,33.0
2020-04-20,대구,가을배추,대구,200000.0
2020-04-20,대구,월동배추,대구,1414.0
2020-04-20,대구,월동배추,부산,25813.6
2020-04-20,대전,봄배추,대전,16976.0
2020-04-20,대전,월동배추,대전,48.685
2020-04-20,부산,고냉지배추,부산,149.96
2020-04-20,부산,월동배추,부산,3347263.36
2020-04-20,서울,월동배추,광주,1152.0
2020-04-20,서울,월동배추,대전,12093.0
