날짜,지역,배추가격,물가지수,배추 수입량,무가격,공급량
2021-03-28,대전,10181,101.84,7.4,10181,531214.75
2021-03-29,대전,13000,101.84,7.4,13000,543678.56
2021-03-30,대전,13000,101.84,7.4,13000,549331.9
2021-03-31,대전,13000,101.84,7.4,13000,562826.1
2021-04-01,대전,14000,101.98,13.0,14000,568206.4
2021-04-02,대전,14000,101.98,13.0,14000,568799.06
2021-04-03,대전,12181,101.98,13.0,12181,569737.3
2021-04-04,대전,10363,101.98,13.0,10363,575255.6
2021-04-05,대전,14000,101.98,13.0,14000,582366.75
2021-04-06,대전,15000,101.98,13.0,15000,600274.1
2021-04-07,대전,14000,101.98,13.0,14000,605065.0
2021-04-08,대전,14000,101.98,13.0,14000,616943.5
2021-04-09,대전,14000,101.98,13.0,14000,601745.56
2021-04-10,대전,12181,101.98,13.0,12181,607019.06
2021-04-11,대전,10363,101.98,13.0,10363,591576.8
2021-04-12,대전,13000,101.98,13.0,13000,606427.8
2021-04-13,대전,13000,101.98,13.0,13000,574016.06
2021-04-14,대전,13000,101.98,13.0,13000,569788.1
2021-04-15,대전,13000,101.98,13.0,13000,574403.44
2021-04-16,대전,13000,101.98,13.0,13000,571258.94
2021-04-17,대전,12090,101.98,13.0,12090,562460.7
2021-04-18,대전,11181,101.98,13.0,11181,556590.1
2021-04-19,대전,13000,101.98,13.0,13000,561237.1
2021-04-20,대전,13000,101.98,13.0,13000,559049.0
2021-04-21,대전,13000,101.98,13.0,13000,550333.7
2021-04-22,대전,13000,101.98,13.0,13000,563997.8
2021-04-23,대전,13000,101.98,13.0,13000,569099.94
2021-04-24,대전,11636,101.98,13.0,11636,578911.06
2021-04-25,대전,10272,101.98,13.0,10272,591823.56
2021-04-26,대전,13000,101.98,13.0,13000,605197.9
2021-04-27,대전,13000,101.98,13.0,13000,615688.8
2021-04-28,대전,13000,101.98,13.0,13000,624444.5
2021-04-29,대전,11000,101.98,13.0,11000,638650.7
2021-04-30,대전,11000,101.98,13.0,11000,653199.94
2021-05-01,대전,10090,102.05,7.4,10090,660609.5
2021-05-02,대전,9181,102.05,7.4,9181,660871.0
2021-05-03,대전,9500,102.05,7.4,9500,651209.56
2021-05-04,대전,9450,102.05,7.4,9450,672550.2
2021-05-05,대전,8658,102.05,7.4,8658,655290.5
2021-05-06,대전,10000,102.05,7.4,10000,655166.5
2021-05-07,대전,9000,102.05,7.4,9000,663829.44
2021-05-08,대전,8772,102.05,7.4,8772,659296.6
2021-05-09,대전,8545,102.05,7.4,8545,639953.75
2021-05-10,대전,9000,102.05,7.4,9000,648500.75
2021-05-11,대전,9000,102.05,7.4,9000,628686.56
2021-05-12,대전,8500,102.05,7.4,8500,634964.56
2021-05-13,대전,8500,102.05,7.4,8500,638696.06
2021-05-14,대전,7000,102.05,7.4,7000,651419.75
2021-05-15,대전,6272,102.05,7.4,6272,663421.0
2021-05-16,대전,5545,102.05,7.4,5545,678051.4
2021-05-17,대전,7000,102.05,7.4,7000,687799.5
2021-05-18,대전,7000,102.05,7.4,7000,695573.25
2021-05-19,대전,6166,102.05,7.4,6166,710799.4
2021-05-20,대전,6000,102.05,7.4,6000,719772.06
2021-05-21,대전,7000,102.05,7.4,7000,733773.94
2021-05-22,대전,6545,102.05,7.4,6545,743156.5
2021-05-23,대전,6090,102.05,7.4,6090,751836.9
2021-05-24,대전,7000,102.05,7.4,7000,755025.8
2021-05-25,대전,7000,102.05,7.4,7000,765552.25
2021-05-26,대전,7000,102.05,7.4,7000,762397.75
2021-05-27,대전,7000,102.05,7.4,7000,770176.94
2021-05-28,대전,7000,102.05,7.4,7000,753524.5
2021-05-29,대전,7000,102.05,7.4,7000,767214.3
2021-05-30,대전,7000,102.05,7.4,7000,757940.0
2021-05-31,대전,8000,102.05,7.4,8000,771105.94
2021-06-01,대전,7000,102.05,6.0,7000,758378.7
2021-06-02,대전,7000,102.05,6.0,7000,770738.56
2021-06-03,대전,7000,102.05,6.0,7000,764095.44
2021-06-04,대전,6000,102.05,6.0,6000,766162.06
2021-06-05,대전,6454,102.05,6.0,6454,768456.3
2021-06-06,대전,6909,102.05,6.0,6909,773645.4
2021-06-07,대전,7000,102.05,6.0,7000,781030.7
2021-06-08,대전,6000,102.05,6.0,6000,789481.25
2021-06-09,대전,6000,102.05,6.0,6000,807889.75
2021-06-10,대전,7000,102.05,6.0,7000,825841.6
2021-06-11,대전,6000,102.05,6.0,6000,843930.2
2021-06-12,대전,5545,102.05,6.0,5545,831361.3
2021-06-13,대전,5090,102.05,6.0,5090,833942.56
2021-06-14,대전,6000,102.05,6.0,6000,817302.06
2021-06-15,대전,7000,102.05,6.0,7000,832256.75
2021-06-16,대전,6000,102.05,6.0,6000,830458.3
2021-06-17,대전,6000,102.05,6.0,6000,852603.0
2021-06-18,대전,6000,102.05,6.0,6000,840414.4
2021-06-19,대전,6000,102.05,6.0,6000,843139.94
2021-06-20,대전,6000,102.05,6.0,6000,843809.4
2021-06-21,대전,7000,102.05,6.0,7000,863427.94
2021-06-22,대전,6000,102.05,6.0,6000,878574.56
2021-06-23,대전,6000,102.05,6.0,6000,893102.94
2021-06-24,대전,6000,102.05,6.0,6000,889006.1
2021-06-25,대전,6000,102.05,6.0,6000,895219.2
2021-06-26,대전,6000,102.05,6.0,6000,900681.94
2021-06-27,대전,6000,102.05,6.0,6000,907312.25
2021-06-28,대전,7000,102.05,6.0,7000,909643.25
2021-06-29,대전,6500,102.05,6.0,6500,907625.3
2021-06-30,대전,6500,102.05,6.0,6500,914746.8
2021-07-01,대전,7000,102.26,0.0,7000,914922.3
2021-07-02,대전,7000,102.26,0.0,7000,933232.56
2021-07-03,대전,7727,102.26,0.0,7727,938340.9
2021-07-04,대전,8454,102.26,0.0,8454,928802.4
2021-07-05,대전,10000,102.26,0.0,10000,940198.4
2021-07-06,대전,10000,102.26,0.0,10000,905722.2
2021-07-07,대전,10000,102.26,0.0,10000,896805.9
2021-07-08,대전,10000,102.26,0.0,10000,873000.6
2021-07-09,대전,9000,102.26,0.0,9000,865064.2
2021-07-10,대전,8363,102.26,0.0,8363,858844.5
2021-07-11,대전,7727,102.26,0.0,7727,852839.06
2021-07-12,대전,9000,102.26,0.0,9000,856707.94
2021-07-13,대전,7500,102.26,0.0,7500,853449.75
2021-07-14,대전,7500,102.26,0.0,7500,861182.0
2021-07-15,대전,6400,102.26,0.0,6400,864254.3
2021-07-16,대전,7000,102.26,0.0,7000,873042.4
2021-07-17,대전,6545,102.26,0.0,6545,878255.3
2021-07-18,대전,6090,102.26,0.0,6090,889588.5
2021-07-19,대전,9300,102.26,0.0,9300,889289.44
2021-07-20,대전,10000,102.26,0.0,10000,892610.7
2021-07-21,대전,10000,102.26,0.0,10000,894190.5
2021-07-22,대전,8300,102.26,0.0,8300,906003.25
2021-07-23,대전,8300,102.26,0.0,8300,923514.3
2021-07-24,대전,7981,102.26,0.0,7981,949163.7
2021-07-25,대전,7663,102.26,0.0,7663,961406.3
2021-07-26,대전,11800,102.26,0.0,11800,983600.7
2021-07-27,대전,10800,102.26,0.0,10800,986890.6
2021-07-28,대전,11500,102.26,0.0,11500,1009987.1
2021-07-29,대전,9000,102.26,0.0,9000,1020244.5
2021-07-30,대전,10800,102.26,0.0,10800,1059062.4
2021-07-31,대전,10709,102.26,0.0,10709,1075293.0
2021-08-01,대전,10618,102.75,0.0,10618,1093994.6
2021-08-02,대전,13000,102.75,0.0,13000,1081439.8
2021-08-03,대전,12000,102.75,0.0,12000,1076307.6
2021-08-04,대전,12000,102.75,0.0,12000,1060282.2
2021-08-05,대전,12400,102.75,0.0,12400,1060816.9
2021-08-06,대전,12400,102.75,0.0,12400,1072764.9
2021-08-07,대전,11490,102.75,0.0,11490,1102434.6
2021-08-08,대전,10581,102.75,0.0,10581,1122799.5
2021-08-09,대전,11000,102.75,0.0,11000,1122417.0
2021-08-10,대전,11000,102.75,0.0,11000,1125643.6
2021-08-11,대전,11000,102.75,0.0,11000,1108790.1
2021-08-12,대전,11000,102.75,0.0,11000,1103364.6
2021-08-13,대전,11000,102.75,0.0,11000,1104382.2
2021-08-14,대전,9875,102.75,0.0,9875,1109674.4
2021-08-15,대전,8750,102.75,0.0,8750,1104861.6
2021-08-16,대전,7625,102.75,0.0,7625,1094357.9
2021-08-17,대전,11000,102.75,0.0,11000,1088462.2
2021-08-18,대전,11000,102.75,0.0,11000,1075041.4
2021-08-19,대전,11000,102.75,0.0,11000,1072526.0
2021-08-20,대전,10000,102.75,0.0,10000,1044928.4
2021-08-21,대전,9727,102.75,0.0,9727,1049829.5
2021-08-22,대전,9454,102.75,0.0,9454,1015558.56
2021-08-23,대전,9700,102.75,0.0,9700,1036421.4
2021-08-24,대전,8700,102.75,0.0,8700,975399.75
2021-08-25,대전,8700,102.75,0.0,8700,983141.94
2021-08-26,대전,11900,102.75,0.0,11900,944466.6
2021-08-27,대전,11700,102.75,0.0,11700,945559.8
2021-08-28,대전,10927,102.75,0.0,10927,926675.4
2021-08-29,대전,10154,102.75,0.0,10154,936436.3
2021-08-30,대전,13500,102.75,0.0,13500,929820.4
2021-08-31,대전,12700,102.75,0.0,12700,938093.4
2021-09-01,대전,13300,103.17,1.1,13300,930136.2
2021-09-02,대전,15200,103.17,1.1,15200,934048.0
2021-09-03,대전,14000,103.17,1.1,14000,921572.25
2021-09-04,대전,13090,103.17,1.1,13090,916682.4
2021-09-05,대전,12181,103.17,1.1,12181,908217.3
2021-09-06,대전,14600,103.17,1.1,14600,912028.5
2021-09-07,대전,16500,103.17,1.1,16500,908645.2
2021-09-08,대전,16500,103.17,1.1,16500,902048.94
2021-09-09,대전,13700,103.17,1.1,13700,893480.25
2021-09-10,대전,13700,103.17,1.1,13700,891175.75
2021-09-11,대전,14200,103.17,1.1,14200,899882.5
2021-09-12,대전,14700,103.17,1.1,14700,946063.1
2021-09-13,대전,16600,103.17,1.1,16600,964481.9
2021-09-14,대전,15200,103.17,1.1,15200,1003976.94
2021-09-15,대전,16200,103.17,1.1,16200,999521.7
2021-09-16,대전,16600,103.17,1.1,16600,1007959.5
2021-09-17,대전,17400,103.17,1.1,17400,987946.1
2021-09-18,대전,16669,103.17,1.1,16669,968616.7
2021-09-19,대전,15938,103.17,1.1,15938,960493.2
2021-09-20,대전,15207,103.17,1.1,15207,952251.8
2021-09-21,대전,14476,103.17,1.1,14476,973545.75
2021-09-22,대전,13746,103.17,1.1,13746,978675.25
2021-09-23,대전,17400,103.17,1.1,17400,979421.1
2021-09-24,대전,15600,103.17,1.1,15600,971720.9
2021-09-25,대전,13327,103.17,1.1,13327,983840.4
2021-09-26,대전,11054,103.17,1.1,11054,1000307.8
2021-09-27,대전,12000,103.17,1.1,12000,1023573.8
2021-09-28,대전,13300,103.17,1.1,13300,1018271.94
2021-09-29,대전,12200,103.17,1.1,12200,1022001.4
2021-09-30,대전,11400,103.17,1.1,11400,1011939.8
2021-10-01,대전,11400,103.35,0.0,11400,1016683.0
2021-10-02,대전,10587,103.35,0.0,10587,1016624.1
2021-10-03,대전,9775,103.35,0.0,9775,1059928.8
2021-10-04,대전,8962,103.35,0.0,8962,1107924.0
2021-10-05,대전,11400,103.35,0.0,11400,1178629.9
2021-10-06,대전,11000,103.35,0.0,11000,1187048.6
2021-10-07,대전,9800,103.35,0.0,9800,1218314.6
2021-10-08,대전,8000,103.35,0.0,8000,1216664.9
2021-10-09,대전,7062,103.35,0.0,7062,1249810.8
2021-10-10,대전,6125,103.35,0.0,6125,1261942.0
2021-10-11,대전,5187,103.35,0.0,5187,1286366.2
2021-10-12,대전,7600,103.35,0.0,7600,1274369.6
2021-10-13,대전,7000,103.35,0.0,7000,1275999.1
2021-10-14,대전,7000,103.35,0.0,7000,1246250.2
2021-10-15,대전,6200,103.35,0.0,6200,1256940.0
2021-10-16,대전,5654,103.35,0.0,5654,1238460.1
2021-10-17,대전,5109,103.35,0.0,5109,1266351.8
2021-10-18,대전,6200,103.35,0.0,6200,1243650.0
2021-10-19,대전,7800,103.35,0.0,7800,1253831.8
2021-10-20,대전,8400,103.35,0.0,8400,1214573.9
2021-10-21,대전,8000,103.35,0.0,8000,1288103.5
2021-10-22,대전,8400,103.35,0.0,8400,1270614.1
2021-10-23,대전,8036,103.35,0.0,8036,1367334.0
2021-10-24,대전,7672,103.35,0.0,7672,1356379.4
2021-10-25,대전,8400,103.35,0.0,8400,1466443.2
2021-10-26,대전,8400,103.35,0.0,8400,1500472.1
2021-10-27,대전,7500,103.35,0.0,7500,1626951.6
2021-10-28,대전,8400,103.35,0.0,8400,1672213.2
2021-10-29,대전,8600,103.35,0.0,8600,1767252.8
2021-10-30,대전,8145,103.35,0.0,8145,1784020.4
2021-10-31,대전,7690,103.35,0.0,7690,1830411.2
2021-11-01,대전,8800,103.87,0.0,8800,1897627.5
2021-11-02,대전,9500,103.87,0.0,9500,1957625.4
2021-11-03,대전,10500,103.87,0.0,10500,2042376.9
2021-11-04,대전,10800,103.87,0.0,10800,2087426.4
2021-11-05,대전,11650,103.87,0.0,11650,2158233.0
2021-11-06,대전,11718,103.87,0.0,11718,2212979.8
2021-11-07,대전,11786,103.87,0.0,11786,2290560.8
2021-11-08,대전,12800,103.87,0.0,12800,2330316.2
2021-11-09,대전,13800,103.87,0.0,13800,2279501.5
2021-11-10,대전,13800,103.87,0.0,13800,2256382.8
2021-11-11,대전,15600,103.87,0.0,15600,2167258.0
2021-11-12,대전,15600,103.87,0.0,15600,2122675.5
2021-11-13,대전,13781,103.87,0.0,13781,2049602.1
2021-11-14,대전,11963,103.87,0.0,11963,2007761.0
2021-11-15,대전,12500,103.87,0.0,12500,2006676.0
2021-11-16,대전,11600,103.87,0.0,11600,2052572.0
2021-11-17,대전,11000,103.87,0.0,11000,2074897.6
2021-11-18,대전,12000,103.87,0.0,12000,2141120.8
2021-11-19,대전,11000,103.87,0.0,11000,2174748.0
2021-11-20,대전,11090,103.87,0.0,11090,2229582.8
2021-11-21,대전,11181,103.87,0.0,11181,2264111.5
2021-11-22,대전,11000,103.87,0.0,11000,2319820.5
2021-11-23,대전,12400,103.87,0.0,12400,2359004.5
2021-11-24,대전,11600,103.87,0.0,11600,2306913.0
2021-11-25,대전,11400,103.87,0.0,11400,2221823.8
2021-11-26,대전,11400,103.87,0.0,11400,2134818.0
2021-11-27,대전,11309,103.87,0.0,11309,2113694.2
2021-11-28,대전,11218,103.87,0.0,11218,2084044.9
2021-11-29,대전,10600,103.87,0.0,10600,2119375.8
2021-11-30,대전,9000,103.87,0.0,9000,2146058.5
2021-12-01,대전,10000,104.04,16.2,10000,2076982.8
2021-12-02,대전,10000,104.04,16.2,10000,1820851.9
2021-12-03,대전,9750,104.04,16.2,9750,1642481.9
2021-12-04,대전,9500,104.04,16.2,9500,1407133.5
2021-12-05,대전,9250,104.04,16.2,9250,1330983.5
2021-12-06,대전,9400,104.04,16.2,9400,1315387.2
2021-12-07,대전,9400,104.04,16.2,9400,1325686.1
2021-12-08,대전,9400,104.04,16.2,9400,1400895.4
2021-12-09,대전,8800,104.04,16.2,8800,1421510.5
2021-12-10,대전,8800,104.04,16.2,8800,1500692.9
2021-12-11,대전,9072,104.04,16.2,9072,1517378.1
2021-12-12,대전,9345,104.04,16.2,9345,1583821.8
2021-12-13,대전,8800,104.04,16.2,8800,1596440.6
2021-12-14,대전,8800,104.04,16.2,8800,1617907.4
2021-12-15,대전,8800,104.04,16.2,8800,1528402.4
2021-12-16,대전,8065,104.04,16.2,8065,1519733.1
2021-12-17,대전,8100,104.04,16.2,8100,1517044.8
2021-12-18,대전,8509,104.04,16.2,8509,1470380.8
2021-12-19,대전,8918,104.04,16.2,8918,1158459.5
2021-12-20,대전,8965,104.04,16.2,8965,918058.9
2021-12-21,대전,8550,104.04,16.2,8550,734654.3
2021-12-22,대전,7400,104.04,16.2,7400,828829.4
2021-12-23,대전,7600,104.04,16.2,7600,731878.6
2021-12-24,대전,7750,104.04,16.2,7750,893265.75
2021-12-25,대전,8954,104.04,16.2,8954,798745.2
2021-12-26,대전,10159,104.04,16.2,10159,782872.75
2021-12-27,대전,7750,104.04,16.2,7750,528178.75
2021-12-28,대전,8600,104.04,16.2,8600,472769.1
2021-12-29,대전,9600,104.04,16.2,9600,430298.34
2021-12-30,대전,9600,104.04,16.2,9600,449137.53
2021-12-31,대전,9700,104.04,16.2,9700,430046.53
2022-01-01,대전,9836,104.85,0.2,9836,416178.9
2022-01-02,대전,9972,104.85,0.2,9972,399346.0
2022-01-03,대전,10400,104.85,0.2,10400,390877.44
2022-01-04,대전,9700,104.85,0.2,9700,400127.72
2022-01-05,대전,10500,104.85,0.2,10500,397398.06
2022-01-06,대전,10800,104.85,0.2,10800,407458.3
2022-01-07,대전,10200,104.85,0.2,10200,405843.88
2022-01-08,대전,9472,104.85,0.2,9472,420461.12
2022-01-09,대전,8745,104.85,0.2,8745,425647.8
2022-01-10,대전,8600,104.85,0.2,8600,444202.1
2022-01-11,대전,8600,104.85,0.2,8600,456897.0
2022-01-12,대전,8600,104.85,0.2,8600,454851.3
2022-01-13,대전,9500,104.85,0.2,9500,420301.47
2022-01-14,대전,9200,104.85,0.2,9200,394035.38
2022-01-15,대전,9109,104.85,0.2,9109,378133.97
2022-01-16,대전,9018,104.85,0.2,9018,393472.9
2022-01-17,대전,10000,104.85,0.2,10000,391813.25
2022-01-18,대전,9700,104.85,0.2,9700,403229.56
2022-01-19,대전,9700,104.85,0.2,9700,399432.9
2022-01-20,대전,9600,104.85,0.2,9600,408564.1
2022-01-21,대전,9600,104.85,0.2,9600,408350.94
2022-01-22,대전,9509,104.85,0.2,9509,417441.9
2022-01-23,대전,9418,104.85,0.2,9418,414666.47
2022-01-24,대전,9600,104.85,0.2,9600,421375.6
2022-01-25,대전,8300,104.85,0.2,8300,422951.6
2022-01-26,대전,8300,104.85,0.2,8300,436828.66
2022-01-27,대전,8200,104.85,0.2,8200,442601.6
2022-01-28,대전,8200,104.85,0.2,8200,463009.4
2022-01-29,대전,8315,104.85,0.2,8315,462955.03
2022-01-30,대전,8430,104.85,0.2,8430,457666.78
2022-01-31,대전,8546,104.85,0.2,8546,443892.66
2022-02-01,대전,8661,105.42,0.0,8661,429844.72
2022-02-02,대전,8776,105.42,0.0,8776,411296.16
2022-02-03,대전,8200,105.42,0.0,8200,406337.66
2022-02-04,대전,8200,105.42,0.0,8200,400984.28
2022-02-05,대전,8563,105.42,0.0,8563,401589.25
2022-02-06,대전,8927,105.42,0.0,8927,399926.72
2022-02-07,대전,8700,105.42,0.0,8700,398431.16
2022-02-08,대전,8700,105.42,0.0,8700,407062.44
2022-02-09,대전,9100,105.42,0.0,9100,411818.03
2022-02-10,대전,8900,105.42,0.0,8900,419191.44
2022-02-11,대전,9200,105.42,0.0,9200,416281.25
2022-02-12,대전,9381,105.42,0.0,9381,422460.1
2022-02-13,대전,9563,105.42,0.0,9563,423990.28
2022-02-14,대전,9400,105.42,0.0,9400,429889.25
2022-02-15,대전,9000,105.42,0.0,9000,434543.9
2022-02-16,대전,8900,105.42,0.0,8900,429106.78
2022-02-17,대전,9600,105.42,0.0,9600,416606.66
2022-02-18,대전,9500,105.42,0.0,9500,401971.62
2022-02-19,대전,9272,105.42,0.0,9272,406637.12
2022-02-20,대전,9045,105.42,0.0,9045,405384.94
2022-02-21,대전,9000,105.42,0.0,9000,418176.8
2022-02-22,대전,9500,105.42,0.0,9500,413946.84
2022-02-23,대전,8900,105.42,0.0,8900,432893.12
2022-02-24,대전,8400,105.42,0.0,8400,434265.4
2022-02-25,대전,8500,105.42,0.0,8500,454009.56
2022-02-26,대전,8545,105.42,0.0,8545,454818.03
2022-02-27,대전,8590,105.42,0.0,8590,470685.5
2022-02-28,대전,9100,105.42,0.0,9100,479305.12
2022-03-01,대전,9516,106.1,0.0,9516,495543.34
2022-03-02,대전,9600,106.1,0.0,9600,494724.75
2022-03-03,대전,9600,106.1,0.0,9600,504369.8
2022-03-04,대전,9200,106.1,0.0,9200,503093.28
2022-03-05,대전,9563,106.1,0.0,9563,508288.3
2022-03-06,대전,9927,106.1,0.0,9927,502590.12
2022-03-07,대전,9400,106.1,0.0,9400,505631.2
2022-03-08,대전,9200,106.1,0.0,9200,500818.44
2022-03-09,대전,9700,106.1,0.0,9700,506680.78
2022-03-10,대전,11200,106.1,0.0,11200,493702.16
2022-03-11,대전,11100,106.1,0.0,11100,495800.75
2022-03-12,대전,10327,106.1,0.0,10327,487537.75
2022-03-13,대전,9554,106.1,0.0,9554,491569.7
2022-03-14,대전,11500,106.1,0.0,11500,496338.03
2022-03-15,대전,10600,106.1,0.0,10600,506946.47
2022-03-16,대전,10600,106.1,0.0,10600,523944.56
2022-03-17,대전,11300,106.1,0.0,11300,538204.94
2022-03-18,대전,11500,106.1,0.0,11500,543209.2
2022-03-19,대전,11454,106.1,0.0,11454,541060.25
2022-03-20,대전,11409,106.1,0.0,11409,543146.7
2022-03-21,대전,12000,106.1,0.0,12000,543710.8
2022-03-22,대전,11400,106.1,0.0,11400,551323.7
2022-03-23,대전,11600,106.1,0.0,11600,553093.06
2022-03-24,대전,11600,106.1,0.0,11600,553576.1
2022-03-25,대전,11500,106.1,0.0,11500,553897.8
2022-03-26,대전,11545,106.1,0.0,11545,562320.56
2022-03-27,대전,11590,106.1,0.0,11590,558372.8
2022-03-28,대전,12400,106.1,0.0,12400,555552.5
2022-03-29,대전,13100,106.1,0.0,13100,561316.2
2022-03-30,대전,13000,106.1,0.0,13000,547582.5
2022-03-31,대전,12400,106.1,0.0,12400,554021.3
2022-04-01,대전,12600,106.83,0.0,12600,552297.75
2022-04-02,대전,12145,106.83,0.0,12145,567442.75
2022-04-03,대전,11690,106.83,0.0,11690,568413.7
2022-04-04,대전,12600,106.83,0.0,12600,582488.0
2022-04-05,대전,11600,106.83,0.0,11600,573184.2
2022-04-06,대전,11600,106.83,0.0,11600,587194.56
2022-04-07,대전,11600,106.83,0.0,11600,566354.56
2022-04-08,대전,11600,106.83,0.0,11600,576834.44
2022-04-09,대전,11327,106.83,0.0,11327,562866.06
2022-04-10,대전,11054,106.83,0.0,11054,572355.1
2022-04-11,대전,11600,106.83,0.0,11600,558555.2
2022-04-12,대전,11600,106.83,0.0,11600,580770.56
2022-04-13,대전,11600,106.83,0.0,11600,582474.44
2022-04-14,대전,12600,106.83,0.0,12600,608172.0
2022-04-15,대전,12600,106.83,0.0,12600,616835.1
2022-04-16,대전,12327,106.83,0.0,12327,636527.94
2022-04-17,대전,12054,106.83,0.0,12054,637270.8
2022-04-18,대전,12600,106.83,0.0,12600,649737.9
2022-04-19,대전,12600,106.83,0.0,12600,628767.94
2022-04-20,대전,12600,106.83,0.0,12600,644656.4
2022-04-21,대전,12600,106.83,0.0,12600,634741.06
2022-04-22,대전,12600,106.83,0.0,12600,647099.56
2022-04-23,대전,12327,106.83,0.0,12327,641680.75
2022-04-24,대전,12054,106.83,0.0,12054,665553.06
2022-04-25,대전,12600,106.83,0.0,12600,669626.7
2022-04-26,대전,12600,106.83,0.0,12600,693989.1
2022-04-27,대전,12600,106.83,0.0,12600,682031.5
2022-04-28,대전,0,106.83,0.0,0,703204.0
2022-04-29,대전,0,106.83,0.0,0,693163.25
2022-04-30,대전,5454,106.83,0.0,5454,702032.6
2022-05-01,대전,10909,107.5,0.0,10909,685490.44
2022-05-02,대전,0,107.5,0.0,0,709686.8
2022-05-03,대전,0,107.5,0.0,0,690501.3
2022-05-04,대전,0,107.5,0.0,0,712065.94
2022-05-05,대전,11000,107.5,0.0,11000,686645.56
2022-05-06,대전,9910,107.5,0.0,9910,714979.5
2022-05-07,대전,10587,107.5,0.0,10587,704968.8
2022-05-08,대전,11264,107.5,0.0,11264,740192.3
2022-05-09,대전,10100,107.5,0.0,10100,724625.25
2022-05-10,대전,9200,107.5,0.0,9200,741370.1
2022-05-11,대전,9000,107.5,0.0,9000,721625.8
2022-05-12,대전,9000,107.5,0.0,9000,731779.06
2022-05-13,대전,8200,107.5,0.0,8200,713646.0
2022-05-14,대전,9472,107.5,0.0,9472,723989.94
2022-05-15,대전,10745,107.5,0.0,10745,719988.56
2022-05-16,대전,9500,107.5,0.0,9500,735462.94
2022-05-17,대전,9600,107.5,0.0,9600,721489.1
2022-05-18,대전,9800,107.5,0.0,9800,722113.9
2022-05-19,대전,10200,107.5,0.0,10200,722866.5
2022-05-20,대전,10200,107.5,0.0,10200,719500.2
2022-05-21,대전,10109,107.5,0.0,10109,719077.0
2022-05-22,대전,10018,107.5,0.0,10018,720848.44
2022-05-23,대전,11100,107.5,0.0,11100,734396.4
2022-05-24,대전,10600,107.5,0.0,10600,745424.3
2022-05-25,대전,10600,107.5,0.0,10600,762970.3
2022-05-26,대전,10000,107.5,0.0,10000,778267.0
2022-05-27,대전,10000,107.5,0.0,10000,795138.8
2022-05-28,대전,9545,107.5,0.0,9545,791519.7
2022-05-29,대전,9090,107.5,0.0,9090,793179.2
2022-05-30,대전,11000,107.5,0.0,11000,784297.75
2022-05-31,대전,11000,107.5,0.0,11000,785184.7
2022-06-01,대전,10166,108.21,0.0,10166,784158.1
2022-06-02,대전,11600,108.21,0.0,11600,789190.44
2022-06-03,대전,11600,108.21,0.0,11600,796270.8
2022-06-04,대전,11225,108.21,0.0,11225,809873.44
2022-06-05,대전,10850,108.21,0.0,10850,821419.06
2022-06-06,대전,10475,108.21,0.0,10475,802941.8
2022-06-07,대전,11000,108.21,0.0,11000,817034.0
2022-06-08,대전,10800,108.21,0.0,10800,793705.25
2022-06-09,대전,10800,108.21,0.0,10800,801904.0
2022-06-10,대전,10800,108.21,0.0,10800,797359.6
2022-06-11,대전,10072,108.21,0.0,10072,807852.2
2022-06-12,대전,9345,108.21,0.0,9345,813319.44
2022-06-13,대전,9800,108.21,0.0,9800,821787.7
2022-06-14,대전,9800,108.21,0.0,9800,819308.5
2022-06-15,대전,9400,108.21,0.0,9400,816030.44
2022-06-16,대전,9400,108.21,0.0,9400,809351.6
2022-06-17,대전,9400,108.21,0.0,9400,799226.3
2022-06-18,대전,9490,108.21,0.0,9490,799394.44
2022-06-19,대전,9581,108.21,0.0,9581,805537.94
2022-06-20,대전,10200,108.21,0.0,10200,810398.9
2022-06-21,대전,10500,108.21,0.0,10500,825996.75
2022-06-22,대전,10500,108.21,0.0,10500,835490.2
2022-06-23,대전,11600,108.21,0.0,11600,855306.44
2022-06-24,대전,11600,108.21,0.0,11600,848658.94
2022-06-25,대전,10690,108.21,0.0,10690,870601.6
2022-06-26,대전,9781,108.21,0.0,9781,843660.9
2022-06-27,대전,11600,108.21,0.0,11600,852651.5
2022-06-28,대전,10500,108.21,0.0,10500,843598.0
2022-06-29,대전,10900,108.21,0.0,10900,859365.6
2022-06-30,대전,12400,108.21,0.0,12400,846325.56
2022-07-01,대전,17400,108.73,74.0,17400,844383.1
2022-07-02,대전,14218,108.73,74.0,14218,834103.2
2022-07-03,대전,11036,108.73,74.0,11036,828783.44
2022-07-04,대전,17400,108.73,74.0,17400,831596.94
2022-07-05,대전,12500,108.73,74.0,12500,837083.3
2022-07-06,대전,11400,108.73,74.0,11400,836773.9
2022-07-07,대전,12000,108.73,74.0,12000,840775.3
2022-07-08,대전,12400,108.73,74.0,12400,843547.9
2022-07-09,대전,12490,108.73,74.0,12490,845060.75
2022-07-10,대전,12581,108.73,74.0,12581,847831.25
2022-07-11,대전,13600,108.73,74.0,13600,853258.75
2022-07-12,대전,14100,108.73,74.0,14100,857501.4
2022-07-13,대전,14400,108.73,74.0,14400,861563.6
2022-07-14,대전,16800,108.73,74.0,16800,854422.1
2022-07-15,대전,19600,108.73,74.0,19600,859968.8
2022-07-16,대전,19690,108.73,74.0,19690,861422.94
2022-07-17,대전,19781,108.73,74.0,19781,858591.3
2022-07-18,대전,19600,108.73,74.0,19600,873838.9
