날짜,평균기온(°C),최저기온(°C),최고기온(°C),강수 계속시간(hr),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),평균 상대습도(%),합계 일조시간(hr),합계 일사량(MJ/m2),일 최심신적설(cm)
2021-09-10,22.4490625,19.602564935064933,26.48621031746032,1.1329290674603174,1.1058373917748918,3.3987617243867243,1.1764980158730158,83.70440701659452,3.3603765331890334,6.559847447691197,0.0
2021-09-11,23.517531114718615,19.426583243145743,29.133107864357864,0.0,0.0,3.36078823953824,1.2837833694083693,78.49956484487734,8.796185966810967,10.318009604978355,0.0
2021-09-12,23.54803300865801,19.04957251082251,29.00263843795094,0.0,0.0011363636363636313,3.641001984126984,1.5150135281385282,77.7623363095238,8.286948051948052,10.353003562409812,0.0
2021-09-13,23.257455357142856,20.175665133477633,27.182272276334775,0.6975669642857143,2.5625694444444442,4.546880411255412,2.4550541125541123,74.362040494228,3.8751758658008657,7.710327471139971,0.0
2021-09-14,22.431445707070708,19.54734713203463,25.588386994949495,3.07000744047619,10.196750992063492,5.320859938672439,2.8866396103896106,76.00388437950937,3.5212784090909093,6.452718434343435,0.0
2021-09-15,22.69919642857143,19.116102543290044,27.22315295815296,0.4527719155844156,1.5455163239538239,5.997600559163059,3.4237536075036075,65.6049558080808,8.637839556277056,10.801376127344877,0.0
2021-09-16,21.875020292207793,17.505151064213564,25.7937490981241,1.4354457521645023,4.53674512987013,4.911401966089466,2.547297528860029,73.65597718253969,5.308920003607504,7.442760416666666,0.0
2021-09-17,21.194315476190475,18.796871843434346,24.49020066738817,3.7830846861471863,19.2699531024531,6.049843073593074,2.9369349747474747,82.21389880952381,2.6267857142857145,5.704404987373738,0.0
2021-09-18,21.98598575036075,17.639741612554115,27.3113943001443,0.016136363636363633,0.08375,3.761721681096681,1.4823823051948053,77.0104283910534,8.273535353535353,9.972989177489177,0.0
2021-09-19,22.074627074314574,18.135281836219335,27.145752615440117,0.027670454545454543,0.0,3.714820075757576,1.611723484848485,75.49474657287158,8.445258387445888,9.886417343073592,0.0
2021-09-20,22.658925865800867,17.893419462481962,27.20614898989899,0.055357142857142855,0.05896103896103896,5.000631764069264,2.3726452020202022,75.05885642135642,8.169983766233766,10.064082656926407,0.0
2021-09-21,22.362629870129872,19.413977723665223,25.875468524531026,3.3494273088023085,28.73758161976912,5.592551857864358,2.4771324855699857,87.3448115079365,3.2909925144300147,5.573472943722944,0.0
2021-09-22,22.10060696248196,18.05331664862915,26.849867875180376,0.6410421626984127,5.029213113275613,5.03040404040404,2.096518759018759,77.92667027417028,7.70325441919192,8.111057224025974,0.0
2021-09-23,20.849214466089467,16.70476911976912,25.94149034992785,0.0,0.0,4.734780393217894,1.9031646825396826,70.2664439033189,9.063588113275614,10.443127750721501,0.0
2021-09-24,20.51147456709957,15.539170725108225,26.066585497835497,0.049602272727272724,0.2789772727272728,4.014719516594516,1.6289209054834055,75.73892992424243,8.069541847041847,9.39131047077922,0.0
2021-09-25,20.90397682178932,17.658618326118326,24.32566829004329,0.7680618686868687,0.8987594696969697,4.205315205627706,1.9953161075036074,79.53584550865801,2.164441287878788,5.453431502525253,0.0
